example_id                                                               | status  | run_time        |
./spec/models/bulkrax/csv_file_set_entry_spec.rb[1:1:1]                  | passed  | 0.00081 seconds |
./spec/models/bulkrax/csv_file_set_entry_spec.rb[1:2:1:1]                | passed  | 0.00073 seconds |
./spec/models/bulkrax/csv_file_set_entry_spec.rb[1:2:2:1]                | passed  | 0.00068 seconds |
./spec/models/bulkrax/csv_file_set_entry_spec.rb[1:3:1:1]                | passed  | 0.00411 seconds |
./spec/models/bulkrax/csv_file_set_entry_spec.rb[1:4:1:1]                | passed  | 0.18637 seconds |
./spec/models/bulkrax/csv_file_set_entry_spec.rb[1:5:1:1]                | passed  | 0.00061 seconds |
./spec/models/bulkrax/csv_file_set_entry_spec.rb[1:5:2:1]                | passed  | 0.00065 seconds |
./spec/models/bulkrax/csv_file_set_entry_spec.rb[1:5:3:1]                | passed  | 0.00067 seconds |
./spec/models/bulkrax/entry_spec.rb[1:1:1:1]                             | passed  | 0.35268 seconds |
./spec/models/bulkrax/entry_spec.rb[1:1:2:1]                             | passed  | 0.35154 seconds |
./spec/models/bulkrax/entry_spec.rb[1:1:3:1]                             | passed  | 0.35099 seconds |
./spec/models/bulkrax/entry_spec.rb[1:1:3:2]                             | passed  | 0.35045 seconds |
./spec/models/bulkrax/entry_spec.rb[1:1:3:3]                             | passed  | 0.35129 seconds |
./spec/models/bulkrax/entry_spec.rb[1:1:4:1]                             | passed  | 0.35976 seconds |
./spec/models/bulkrax/entry_spec.rb[1:1:4:2]                             | passed  | 0.35529 seconds |
./spec/models/bulkrax/entry_spec.rb[1:1:5:1]                             | passed  | 0.38254 seconds |
./spec/models/bulkrax/entry_spec.rb[1:1:5:2]                             | passed  | 0.35217 seconds |
./spec/models/bulkrax/entry_spec.rb[1:1:6:1]                             | failed  | 0.35078 seconds |
./spec/models/bulkrax/entry_spec.rb[1:2:1:1]                             | passed  | 0.17064 seconds |
./spec/models/bulkrax/entry_spec.rb[1:2:2:1]                             | passed  | 0.1708 seconds  |
./spec/models/bulkrax/exporter_spec.rb[1:1:1]                            | passed  | 0.16973 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:2:1]                            | passed  | 0.16882 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:3:1:1]                          | passed  | 0.3406 seconds  |
./spec/models/bulkrax/exporter_spec.rb[1:3:2:1]                          | passed  | 0.1703 seconds  |
./spec/models/bulkrax/exporter_spec.rb[1:3:3:1]                          | passed  | 0.17054 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:3:4:1]                          | passed  | 0.16966 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:4:1:1]                          | passed  | 0.16895 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:4:1:2]                          | passed  | 0.1751 seconds  |
./spec/models/bulkrax/exporter_spec.rb[1:4:2:1]                          | passed  | 0.18644 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:4:2:2]                          | passed  | 0.16911 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:4:3:1]                          | passed  | 0.16947 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:4:3:2]                          | passed  | 0.169 seconds   |
./spec/models/bulkrax/exporter_spec.rb[1:5:1:1]                          | passed  | 0.17512 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:5:2:1]                          | passed  | 0.1701 seconds  |
./spec/models/bulkrax/exporter_spec.rb[1:6:1]                            | passed  | 0.16867 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:7:1:1:1]                        | passed  | 0.17128 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:7:1:1:2]                        | passed  | 0.17358 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:7:1:2:1]                        | passed  | 0.17169 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:7:1:3:1]                        | passed  | 0.16885 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:7:1:4:1]                        | passed  | 0.17314 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:7:1:5:1:1]                      | passed  | 0.16908 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:7:1:5:2:1]                      | passed  | 0.16918 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:7:1:6:1:1]                      | passed  | 0.17094 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:7:1:6:2:1]                      | passed  | 0.1717 seconds  |
./spec/models/bulkrax/exporter_spec.rb[1:7:1:7:1:1]                      | passed  | 0.1703 seconds  |
./spec/models/bulkrax/exporter_spec.rb[1:7:1:8:1]                        | passed  | 0.16996 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:8:1]                            | passed  | 0.1827 seconds  |
./spec/models/bulkrax/exporter_spec.rb[1:8:2]                            | passed  | 0.1711 seconds  |
./spec/models/bulkrax/exporter_spec.rb[1:8:3]                            | passed  | 0.17019 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:9:1]                            | passed  | 0.17134 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:9:2]                            | passed  | 0.16923 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:9:3]                            | passed  | 0.16895 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:9:4]                            | passed  | 0.16864 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:10:1]                           | passed  | 0.17056 seconds |
./spec/models/bulkrax/exporter_spec.rb[1:10:2]                           | passed  | 0.17071 seconds |
./spec/models/bulkrax/importer_run_spec.rb[1:1:1]                        | passed  | 0.16843 seconds |
./spec/models/bulkrax/importer_run_spec.rb[1:2:1]                        | passed  | 0.16931 seconds |
./spec/models/bulkrax/importer_run_spec.rb[1:3:1]                        | passed  | 0.18069 seconds |
./spec/models/bulkrax/importer_spec.rb[1:1:1]                            | passed  | 0.16991 seconds |
./spec/models/bulkrax/importer_spec.rb[1:1:2]                            | passed  | 0.17011 seconds |
./spec/models/bulkrax/importer_spec.rb[1:2:1]                            | passed  | 0.18204 seconds |
./spec/models/bulkrax/importer_spec.rb[1:3:1]                            | passed  | 0.18856 seconds |
./spec/models/bulkrax/importer_spec.rb[1:4:1:1]                          | passed  | 0.16989 seconds |
./spec/models/bulkrax/importer_spec.rb[1:4:2:1]                          | passed  | 0.02706 seconds |
./spec/models/bulkrax/importer_spec.rb[1:5:1:1]                          | passed  | 0.00072 seconds |
./spec/models/bulkrax/importer_spec.rb[1:5:2:1]                          | passed  | 0.00071 seconds |
./spec/models/bulkrax/importer_spec.rb[1:5:3:1]                          | passed  | 0.00081 seconds |
./spec/models/bulkrax/oai_entry_spec.rb[1:1:1:1]                         | passed  | 0.16865 seconds |
./spec/models/bulkrax/oai_entry_spec.rb[1:1:1:2]                         | passed  | 0.16951 seconds |
./spec/models/bulkrax/oai_entry_spec.rb[1:1:1:3]                         | passed  | 0.16906 seconds |
./spec/models/bulkrax/oai_entry_spec.rb[1:1:2:1]                         | passed  | 0.16837 seconds |
./spec/models/bulkrax/oai_entry_spec.rb[1:1:2:2]                         | passed  | 0.17363 seconds |
./spec/models/bulkrax/oai_entry_spec.rb[1:1:2:3]                         | passed  | 0.16872 seconds |
./spec/models/bulkrax/oai_entry_spec.rb[1:2:1]                           | passed  | 0.35478 seconds |
./spec/models/bulkrax/oai_entry_spec.rb[1:2:2]                           | passed  | 0.16993 seconds |
./spec/models/bulkrax/oai_entry_spec.rb[1:3:1]                           | passed  | 0.1708 seconds  |
./spec/models/bulkrax/oai_entry_spec.rb[1:4:1]                           | passed  | 0.17532 seconds |
./spec/models/bulkrax/object_factory_spec.rb[1:1:1]                      | passed  | 0.37859 seconds |
./spec/models/bulkrax/object_factory_spec.rb[1:2:1:1:1]                  | passed  | 0.35615 seconds |
./spec/models/bulkrax/object_factory_spec.rb[1:2:1:1:2:1]                | passed  | 0.35586 seconds |
./spec/models/bulkrax/object_factory_spec.rb[1:2:1:1:2:2]                | passed  | 0.35695 seconds |
./spec/models/bulkrax/object_factory_spec.rb[1:2:1:1:3:1]                | passed  | 0.3692 seconds  |
./spec/models/bulkrax/object_factory_spec.rb[1:2:1:2:1]                  | passed  | 0.35627 seconds |
./spec/models/bulkrax/object_factory_spec.rb[1:2:1:2:2:1]                | passed  | 0.36302 seconds |
./spec/models/bulkrax/object_factory_spec.rb[1:2:1:2:3:1]                | passed  | 0.36127 seconds |
./spec/models/bulkrax/object_factory_spec.rb[1:2:1:2:4:1]                | passed  | 0.39271 seconds |
./spec/models/bulkrax/object_factory_spec.rb[1:3:1:1]                    | passed  | 0.17652 seconds |
./spec/models/bulkrax/object_factory_spec.rb[1:3:2:1]                    | passed  | 0.169 seconds   |
./spec/models/bulkrax/pending_relationship_spec.rb[1:1]                  | pending | 0.00001 seconds |
./spec/models/bulkrax/rdf_entry_spec.rb[1:1:1]                           | passed  | 0.01945 seconds |
./spec/models/bulkrax/rdf_entry_spec.rb[1:1:2]                           | passed  | 0.00116 seconds |
./spec/models/bulkrax/rdf_entry_spec.rb[1:1:3]                           | passed  | 0.19425 seconds |
./spec/models/bulkrax/rdf_entry_spec.rb[1:2:1:1]                         | passed  | 0.18862 seconds |
./spec/models/bulkrax/rdf_entry_spec.rb[1:2:2:1]                         | failed  | 0.18823 seconds |
./spec/models/bulkrax/rdf_entry_spec.rb[1:2:2:2]                         | failed  | 0.18609 seconds |
./spec/models/bulkrax/rdf_entry_spec.rb[1:2:3:1]                         | passed  | 0.18917 seconds |
./spec/models/bulkrax/rdf_file_set_entry_spec.rb[1:1:1]                  | passed  | 0.00628 seconds |
./spec/models/bulkrax/rdf_file_set_entry_spec.rb[1:2:1]                  | passed  | 0.0013 seconds  |
./spec/models/bulkrax/status_spec.rb[1:1]                                | pending | 0 seconds       |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:1:1]             | failed  | 0.00067 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:1:2]             | failed  | 0.00069 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:1:3]             | failed  | 0.0007 seconds  |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:1:4]             | failed  | 0.00057 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:1:5]             | failed  | 0.00066 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:1]             | passed  | 0.00058 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:2]             | passed  | 0.0006 seconds  |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:3]             | passed  | 0.00062 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:4]             | passed  | 0.00064 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:5]             | passed  | 0.00056 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:6]             | passed  | 0.00054 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:7]             | passed  | 0.00061 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:8]             | passed  | 0.00058 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:9]             | passed  | 0.00054 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:10]            | passed  | 0.00055 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:11]            | passed  | 0.00057 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:12]            | passed  | 0.00062 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:13]            | passed  | 0.00067 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:14]            | passed  | 0.00056 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:15]            | passed  | 0.00055 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:16]            | passed  | 0.00067 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:17]            | passed  | 0.00059 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:18]            | passed  | 0.00056 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:19]            | passed  | 0.00193 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:20]            | passed  | 0.00057 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:2:21]            | passed  | 0.00058 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:3:1]             | failed  | 0.00027 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:4:1]             | failed  | 0.35207 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:5:1]             | passed  | 0.36007 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:6:1:1:1]         | passed  | 0.00251 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:6:1:2:1]         | passed  | 0.00087 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:6:1:3:1]         | passed  | 0.00076 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:6:1:4:1:1]       | passed  | 0.16958 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:6:2:1:1]         | failed  | 0.0005 seconds  |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:6:2:2:1]         | failed  | 0.00076 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:6:2:3:1]         | failed  | 0.00049 seconds |
./spec/models/bulkrax/valkyrie_object_factory_spec.rb[1:6:2:4:1]         | failed  | 0.00057 seconds |
./spec/models/bulkrax/xml_entry_spec.rb[1:1:1:1]                         | passed  | 0.00073 seconds |
./spec/models/bulkrax/xml_entry_spec.rb[1:1:2:1]                         | passed  | 0.00079 seconds |
./spec/models/bulkrax/xml_entry_spec.rb[1:2:1]                           | passed  | 0.00116 seconds |
./spec/models/bulkrax/xml_entry_spec.rb[1:3:1]                           | passed  | 0.00086 seconds |
./spec/models/bulkrax/xml_entry_spec.rb[1:3:2:1]                         | passed  | 0.18783 seconds |
./spec/models/bulkrax/xml_entry_spec.rb[1:3:2:2]                         | passed  | 0.18567 seconds |
./spec/models/bulkrax/xml_entry_spec.rb[1:3:2:3]                         | passed  | 0.18561 seconds |
./spec/models/bulkrax/xml_entry_spec.rb[1:3:3:1]                         | passed  | 0.19077 seconds |
./spec/models/bulkrax/xml_entry_spec.rb[1:4:1]                           | passed  | 0.17341 seconds |
./spec/models/concerns/bulkrax/status_info_spec.rb[1:1:1:1]              | passed  | 0.34114 seconds |
./spec/models/concerns/bulkrax/status_info_spec.rb[1:1:2:1]              | passed  | 0.3392 seconds  |
./spec/parsers/bulkrax/application_parser_spec.rb[1:1:1]                 | passed  | 0.17033 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:1:2]                 | passed  | 0.17084 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:1:3]                 | passed  | 0.17215 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:1:4]                 | passed  | 0.17113 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:2:1:1]               | passed  | 0.17227 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:2:2:1]               | passed  | 0.16962 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:2:3:1]               | passed  | 0.1743 seconds  |
./spec/parsers/bulkrax/application_parser_spec.rb[1:3:1:1]               | passed  | 0.17062 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:3:1:2]               | passed  | 0.17169 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:3:2:1]               | passed  | 0.17028 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:3:2:2]               | passed  | 0.17002 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:4:1:1]               | passed  | 0.18148 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:4:2:1]               | passed  | 0.17507 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:4:3:1]               | passed  | 0.17174 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:5:1]                 | passed  | 0.17353 seconds |
./spec/parsers/bulkrax/application_parser_spec.rb[1:5:2]                 | passed  | 0.17449 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:1:1]                     | passed  | 0.00204 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:2:1:1]                   | passed  | 0.19302 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:2:1:2]                   | passed  | 4.64 seconds    |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:2:2:1:1]                 | passed  | 0.19805 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:2:2:2:1]                 | passed  | 0.19888 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:2:2:3:1]                 | passed  | 0.19676 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:2:2:4:1]                 | passed  | 0.19952 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:2:2:5:1]                 | passed  | 0.20251 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:2:3:1:1]                 | failed  | 0.20205 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:2:3:1:2]                 | failed  | 0.19534 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:2:3:1:3]                 | failed  | 0.21727 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:2:3:2:1]                 | passed  | 0.2 seconds     |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:1:1]                   | failed  | 0.00065 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:1:2]                   | failed  | 0.00065 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:2:1:1]                 | failed  | 0.00075 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:2:1:2]                 | failed  | 0.00135 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:2:1:3]                 | failed  | 0.00077 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:2:2:1]                 | failed  | 0.00063 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:2:3:1]                 | failed  | 0.00075 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:2:4:1]                 | failed  | 0.0007 seconds  |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:2:4:2]                 | failed  | 0.00064 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:2:4:3]                 | failed  | 0.00072 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:2:5:1]                 | failed  | 0.00067 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:2:5:2]                 | failed  | 0.00069 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:2:5:3]                 | failed  | 0.00061 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:3:1:1]                 | failed  | 0.00066 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:3:1:2]                 | failed  | 0.00064 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:3:1:3]                 | failed  | 0.0007 seconds  |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:3:2:1]                 | failed  | 0.0006 seconds  |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:1:3:4:1:1]                 | failed  | 0.00061 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:2:1:1]                     | passed  | 0.17355 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:2:2:1:1]                   | failed  | 0.17245 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:2:2:2:1]                   | failed  | 0.17536 seconds |
./spec/parsers/bulkrax/bagit_parser_spec.rb[1:2:2:3:1]                   | failed  | 0.17281 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:1:1]                         | passed  | 0.19403 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:1:2]                         | passed  | 0.18744 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:1:3]                         | passed  | 0.19042 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:1:4]                         | passed  | 0.18907 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:1:5]                         | passed  | 0.19322 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:1:6]                         | passed  | 0.1887 seconds  |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:1:7:1]                       | passed  | 0.18843 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:1:7:2]                       | passed  | 0.18774 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:1:7:3]                       | passed  | 0.18842 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:1:8:1]                       | passed  | 0.18824 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:1:9:1]                       | passed  | 0.18873 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:1:9:2]                       | passed  | 0.18807 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:1:9:3]                       | passed  | 0.19057 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:2:1]                         | passed  | 0.17437 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:2:2]                         | passed  | 0.1689 seconds  |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:2:3:1:1]                     | passed  | 0.16926 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:2:3:2:1]                     | passed  | 0.17118 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:3:1]                         | passed  | 0.17459 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:4:1]                         | passed  | 0.19199 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:5:1:1]                       | passed  | 0.20395 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:5:1:2]                       | passed  | 0.20421 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:5:2:1]                       | passed  | 0.20603 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:5:2:2]                       | passed  | 0.20708 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:5:3:1]                       | passed  | 0.20397 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:5:4:1:1]                     | passed  | 0.1961 seconds  |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:5:4:2:1]                     | passed  | 0.19754 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:5:4:2:2:1]                   | passed  | 0.21049 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:6:1:1]                       | passed  | 0.19572 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:6:2:1]                       | passed  | 0.24147 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:6:3:1]                       | passed  | 0.20418 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:6:3:2:1]                     | passed  | 0.20157 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:6:4:1]                       | passed  | 0.20114 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:6:4:2]                       | passed  | 0.18629 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:6:4:3]                       | passed  | 0.18595 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:6:4:4]                       | passed  | 0.19167 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:6:4:5]                       | passed  | 0.20273 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:7:1]                         | passed  | 0.20336 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:7:2]                         | passed  | 0.20301 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:8:1:1]                       | passed  | 0.17172 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:8:1:2]                       | passed  | 0.17241 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:8:1:3]                       | passed  | 0.17252 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:8:2:1]                       | passed  | 0.17334 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:9:1:1]                       | passed  | 0.181 seconds   |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:9:2:1]                       | passed  | 0.17163 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:9:3:1]                       | passed  | 0.17897 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:9:3:2]                       | passed  | 0.25171 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:9:3:3]                       | passed  | 0.25741 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:9:3:4]                       | passed  | 0.2471 seconds  |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:9:3:5]                       | passed  | 0.25948 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:10:1]                        | passed  | 0.17121 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:11:1:1]                      | passed  | 0.17037 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:11:2:1]                      | passed  | 0.16939 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:12:1]                        | passed  | 0.18273 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:13:1:1]                      | passed  | 0.16867 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:13:1:2]                      | passed  | 0.16876 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:13:2:1]                      | passed  | 0.1682 seconds  |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:14:1]                        | passed  | 0.72084 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:15:1]                        | passed  | 1.03 seconds    |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:15:2]                        | passed  | 1.03 seconds    |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:15:3]                        | passed  | 1.04 seconds    |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:15:4]                        | passed  | 1.07 seconds    |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:16:1]                        | passed  | 0.25833 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:17:1:1]                      | passed  | 0.18293 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:18:1:1]                      | passed  | 0.18634 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:19:1:1]                      | passed  | 0.16869 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:19:1:2]                      | passed  | 0.16834 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:19:2:1]                      | passed  | 0.16818 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:1:1]                    | passed  | 0.16831 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:1:2]                    | passed  | 0.17317 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:1:3]                    | passed  | 0.16813 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:1:4]                    | passed  | 0.16893 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:2:1]                    | passed  | 0.16852 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:2:2]                    | passed  | 0.16845 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:2:3]                    | passed  | 0.16912 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:2:4]                    | passed  | 0.16826 seconds |
